drug_name,tested_both_sexes,species_unique,strain_unique,assay_unique,country_unique,articles_total,articles_blinding,articles_randomization,articles_welfare,target
doxorubicin induced cardiomyopathy <> doxorubicin,1,6,33,5,24,158,34,73,128,0
doxorubicin induced cardiomyopathy <> doxy,1,3,5,3,7,12,1,9,12,0
doxorubicin induced cardiomyopathy <> doxycycline,1,3,5,3,7,12,1,9,12,0
doxorubicin induced cardiomyopathy <> doxycycline hyclate,1,3,5,3,7,12,1,9,12,0
"drug dependence <> 1-methyl-4-(4-dimethylaminophenylethenyl)-1,2,3,6-tetrahydropyridine",0,2,2,2,2,6,0,5,6,0
"drug dependence <> 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",0,2,2,2,2,6,0,5,6,0
drug dependence <> 5-ht3 receptor antagonist,0,1,1,4,3,6,2,3,3,0
drug dependence <> 6 beta-hydroxynaltrexone,0,1,1,0,1,1,0,1,1,0
drug dependence <> acamprosate,0,2,2,2,3,3,0,2,3,0
drug dependence <> adenosine a2a receptor antagonists,0,1,1,1,1,1,0,0,1,0
drug dependence <> alkaloid opiates,0,1,0,2,1,1,0,1,0,0
drug dependence <> alpha-methyltyrosine,0,3,3,0,0,1,0,0,0,0
drug dependence <> antagonist,0,1,2,2,2,2,0,0,2,0
drug dependence <> benzodiazepine,0,1,1,0,1,1,0,0,1,0
drug dependence <> cannabinoid,0,4,9,4,4,9,4,4,9,0
drug dependence <> cholinesterase inhibitor,0,1,1,1,1,1,0,0,1,0
drug dependence <> cocaethylene,0,1,0,1,1,1,0,0,0,0
drug dependence <> cycloserine,0,1,2,1,2,2,0,1,1,0
drug dependence <> dextromethorphan,0,2,2,2,2,3,0,0,2,0
drug dependence <> donepezil,0,1,1,1,1,1,0,0,1,0
drug dependence <> doxazosin,0,1,1,0,1,1,0,1,1,0
drug dependence <> exenatide,1,2,2,3,3,7,2,4,7,0
drug dependence <> gbr 12909,0,1,1,1,1,2,1,0,1,0
drug dependence <> glucagon-like peptide 1 receptor agonist,1,2,2,3,3,5,2,2,5,0
drug dependence <> guanfacine,0,1,1,2,1,1,0,0,1,0
drug dependence <> ibudilast,1,1,1,1,1,1,0,0,1,0
drug dependence <> isradipine,1,1,1,0,1,1,0,1,0,0
drug dependence <> lisdexamfetamine,0,1,0,0,1,1,0,0,1,0
drug dependence <> lithium,0,1,1,0,1,1,0,0,0,0
drug dependence <> lorcaserin,1,3,5,2,3,8,0,2,7,0
drug dependence <> metyrapone,0,1,2,3,4,6,0,3,6,0
drug dependence <> nepicastat,1,2,6,2,1,3,0,2,3,0
drug dependence <> nifedipine,0,1,0,1,1,1,0,0,0,0
drug dependence <> nmda antagonist,0,1,2,1,2,2,0,1,1,0
drug dependence <> nmda receptor antagonist,0,2,4,3,3,4,1,2,2,0
drug dependence <> nmda receptor antagonists,0,1,1,2,1,1,0,0,1,0
drug dependence <> oxazepam,0,1,1,2,1,2,0,0,2,0
drug dependence <> phendimetrazine,0,1,0,1,1,3,0,0,3,0
drug dependence <> phentermine,0,1,1,1,1,1,0,0,1,0
drug dependence <> pioglitazone,0,3,3,4,2,3,0,0,2,0
drug dependence <> pregabalin,0,1,1,3,3,3,0,0,3,0
drug dependence <> rimonabant,0,2,1,3,2,2,1,1,2,0
drug dependence <> rti 336,0,0,0,0,1,1,0,0,0,0
"drug dependence <> serine, d-",0,1,1,2,1,2,0,0,2,0
drug dependence <> serotonin,0,0,0,0,1,1,0,0,0,0
drug dependence <> vanoxerine,0,1,1,1,1,2,0,0,2,0
drug dependence <> yohimbine,0,2,7,3,5,7,1,2,4,0
drug dependence <> α1-adrenergic antagonist,0,1,1,0,1,1,0,1,1,0
drug resistant epilepsy <> verapamil,1,0,0,3,1,1,0,0,1,0
drug-induced liver injury <> glutathione,0,2,4,2,3,4,1,0,2,0
drug-induced liver injury <> pyrazinamide,0,1,1,2,1,1,0,1,1,0
drug-induced liver injury <> silymarin,1,3,12,5,14,44,2,18,34,0
drug-resistant tuberculosis <> fluoroquinolone,1,1,2,2,1,1,0,0,1,0
drug-resistant tuberculosis <> r207910,1,1,3,3,1,1,0,1,1,0
dry age related macular degeneration <> resveratrol,0,0,0,2,1,1,0,0,0,0
dry eye syndrome <> chitosan-n-acetyl-l-cysteine,1,1,1,2,1,1,0,1,1,0
dry eye syndrome <> chitosan-n-acetylcysteine conjugate,1,1,1,2,1,1,0,1,1,0
dry eye syndrome <> da 6034,0,2,2,1,1,1,0,0,0,0
dry eye syndrome <> sirolimus,1,1,2,2,1,2,1,1,2,0
dubin-johnson syndrome <> orlistat,0,1,1,1,1,1,0,1,1,0
duchenne muscular dystrophy <> aceh,1,1,2,2,1,1,1,0,1,0
duchenne muscular dystrophy <> arginine,1,1,3,3,3,6,0,0,4,0
duchenne muscular dystrophy <> eicosapentaenoate,1,1,2,3,1,3,3,0,3,0
duchenne muscular dystrophy <> eicosapentaenoic acid,1,1,2,3,1,3,3,0,3,0
duchenne muscular dystrophy <> gentamicin,1,1,5,3,4,5,0,0,0,0
duchenne muscular dystrophy <> halofuginone,0,1,4,3,1,4,0,0,4,0
duchenne muscular dystrophy <> insulin-like growth factor i,1,1,4,3,4,6,1,3,6,0
duchenne muscular dystrophy <> losartan,0,1,1,1,1,1,1,0,1,0
duchenne muscular dystrophy <> pde5 inhibition,0,1,1,2,1,1,0,0,1,0
duchenne muscular dystrophy <> smt c1100,0,1,3,2,1,2,1,0,2,0
ductal breast carcinoma in situ <> letrozole,0,0,0,2,1,1,0,1,0,0
duodenal ulcer <> rofecoxib,0,1,1,2,1,1,0,0,1,0
dysentery <> loperamide,1,1,1,1,1,1,0,0,1,0
dystonic disorder <> anticholinergic,0,2,1,0,1,1,0,0,1,0
dystonic disorder <> benzodiazepine,1,1,0,1,1,1,1,0,1,0
dystonic disorder <> levetiracetam,1,1,0,1,2,3,1,0,3,0
dystonic disorder <> trihexyphenidyl,1,3,2,4,4,9,5,1,7,0
