drug_name,tested_both_sexes,species_unique,strain_unique,assay_unique,country_unique,articles_total,articles_blinding,articles_randomization,articles_welfare,target
neuralgia <> venlafaxine,0,2,6,3,9,17,8,3,16,1
neuralgia <> vitamin e,0,2,3,3,6,7,4,2,6,1
neuralgia <> ziconotide,0,2,4,5,5,10,2,2,8,1
"neuropathy, painful <> carbamazepine",0,1,1,1,1,1,1,0,1,1
"neuropathy, painful <> gabapentin",0,2,6,3,5,5,2,2,5,1
"neuropathy, painful <> omega-conotoxins",0,1,1,2,1,1,1,1,1,1
"neuropathy, painful <> oxaliplatin",1,2,4,5,2,5,4,3,5,1
"neuropathy, painful <> ziconotide",0,1,1,2,1,1,1,1,1,1
obsolete absence epilepsy <> lamotrigine,0,1,3,3,3,3,0,0,3,1
obsolete absence epilepsy <> valproate,1,2,11,4,3,5,1,1,0,1
obsolete absence epilepsy <> valproic acid,1,2,6,4,3,5,0,1,2,1
obsolete early-onset parkinson disease <> levodopa,0,1,1,2,1,1,0,0,1,1
obsolete schizophrenia <> clozapine,0,1,1,1,1,1,0,1,1,1
obsolete schizophrenia <> haloperidol,0,1,1,2,1,1,0,0,1,1
"obsolete susceptibility to ischemic stroke <> 2 inhibitor, cyclooxygenase",0,1,1,3,1,1,0,0,1,1
obsolete susceptibility to ischemic stroke <> 3-n-butylphthalide,1,2,7,5,2,19,10,17,16,1
obsolete susceptibility to ischemic stroke <> abciximab,0,1,0,1,1,1,1,1,1,1
"obsolete susceptibility to ischemic stroke <> acid, docosahexaenoic",1,4,3,5,5,19,16,13,15,1
obsolete susceptibility to ischemic stroke <> agomelatine,0,1,1,2,1,3,0,3,3,1
obsolete susceptibility to ischemic stroke <> altep,0,1,1,2,2,2,0,0,1,1
obsolete susceptibility to ischemic stroke <> alteplase,1,2,3,3,2,2,1,0,0,1
obsolete susceptibility to ischemic stroke <> angiotensin receptor blocker,0,0,0,1,1,1,0,0,1,1
obsolete susceptibility to ischemic stroke <> angiotensin receptor blockers,0,1,2,2,2,2,0,0,2,1
obsolete susceptibility to ischemic stroke <> argatroban,0,1,1,5,2,2,0,0,1,1
obsolete susceptibility to ischemic stroke <> aspirin,0,1,0,1,1,1,1,1,0,1
obsolete susceptibility to ischemic stroke <> atorvastatin,0,2,5,4,4,6,1,3,6,1
obsolete susceptibility to ischemic stroke <> capsaicin,1,2,4,4,5,6,3,5,6,1
obsolete susceptibility to ischemic stroke <> cilostazol,1,2,1,2,2,2,0,0,1,1
obsolete susceptibility to ischemic stroke <> circulating anticoagulants,0,0,0,1,1,1,0,1,0,1
obsolete susceptibility to ischemic stroke <> citicoline,1,1,3,4,2,3,0,2,3,1
obsolete susceptibility to ischemic stroke <> dabigatran,0,2,3,5,3,4,2,3,3,1
obsolete susceptibility to ischemic stroke <> dehydroascorbic acid,0,4,1,3,2,2,1,1,1,1
obsolete susceptibility to ischemic stroke <> dexmedetomidine,0,2,3,5,2,8,4,3,5,1
obsolete susceptibility to ischemic stroke <> docosahexaenoate,1,4,3,5,5,19,16,13,15,1
obsolete susceptibility to ischemic stroke <> endothelins,1,1,1,4,1,1,1,1,1,1
"obsolete susceptibility to ischemic stroke <> etexilate, dabigatran",0,2,2,5,2,3,2,2,2,1
obsolete susceptibility to ischemic stroke <> ezetimibe,0,1,1,2,1,1,1,1,1,1
obsolete susceptibility to ischemic stroke <> fluoxetine,0,2,4,5,5,7,4,5,6,1
obsolete susceptibility to ischemic stroke <> folic acid,0,2,1,3,2,3,0,2,3,1
obsolete susceptibility to ischemic stroke <> ganglioside m1b,0,1,1,3,1,1,1,1,1,1
obsolete susceptibility to ischemic stroke <> glenzocimab,1,0,0,1,1,1,1,1,0,1
obsolete susceptibility to ischemic stroke <> glyburide,1,3,4,5,5,14,6,7,8,1
obsolete susceptibility to ischemic stroke <> gm1-ganglioside,0,1,1,3,2,2,1,2,1,1
obsolete susceptibility to ischemic stroke <> heparin,1,2,1,2,2,2,1,1,0,1
obsolete susceptibility to ischemic stroke <> hydroxymethylglutaryl coa reductase inhibitors,1,2,5,4,5,8,3,3,7,1
obsolete susceptibility to ischemic stroke <> insulin,0,1,1,4,1,1,0,0,1,1
obsolete susceptibility to ischemic stroke <> irl-1620,1,1,2,4,1,3,3,3,3,1
obsolete susceptibility to ischemic stroke <> melatonin,1,2,6,5,6,13,4,6,13,1
obsolete susceptibility to ischemic stroke <> memantine,1,3,5,4,5,8,5,6,8,1
obsolete susceptibility to ischemic stroke <> mexidol,1,1,0,1,1,1,0,0,0,1
obsolete susceptibility to ischemic stroke <> minocycline,0,2,5,4,2,6,1,2,6,1
obsolete susceptibility to ischemic stroke <> nbp,0,1,1,4,1,2,1,2,2,1
obsolete susceptibility to ischemic stroke <> nerve growth factor,0,1,1,4,1,1,1,1,1,1
obsolete susceptibility to ischemic stroke <> neuroprotectant,0,1,1,4,1,1,0,1,0,1
obsolete susceptibility to ischemic stroke <> nimodipine,0,2,1,4,3,3,1,1,0,1
obsolete susceptibility to ischemic stroke <> nxy 059,0,3,2,4,2,3,2,0,2,1
obsolete susceptibility to ischemic stroke <> okn 007,0,3,2,4,2,3,2,0,2,1
obsolete susceptibility to ischemic stroke <> pioglitazone,0,1,1,5,3,5,4,2,5,1
obsolete susceptibility to ischemic stroke <> plasminogen activator,1,4,7,5,8,15,5,6,12,1
obsolete susceptibility to ischemic stroke <> propofol,0,2,3,4,1,4,1,2,2,1
obsolete susceptibility to ischemic stroke <> propranolol,0,1,1,4,1,1,1,1,1,1
obsolete susceptibility to ischemic stroke <> rivaroxaban,0,1,1,2,1,1,1,0,1,1
obsolete susceptibility to ischemic stroke <> rosuvastatin,0,1,1,2,1,1,0,1,1,1
obsolete susceptibility to ischemic stroke <> rtpa,0,1,3,4,3,3,1,2,3,1
obsolete susceptibility to ischemic stroke <> selenium,0,2,2,4,3,5,3,2,3,1
obsolete susceptibility to ischemic stroke <> sialogangliosides,0,1,1,1,1,1,0,1,0,1
obsolete susceptibility to ischemic stroke <> simvastatin,1,2,3,3,3,3,0,2,3,1
obsolete susceptibility to ischemic stroke <> sodium-glucose transporter 2 inhibitor,0,1,1,4,1,1,1,1,1,1
obsolete susceptibility to ischemic stroke <> sovateltide,1,1,1,4,1,1,1,1,1,1
obsolete susceptibility to ischemic stroke <> tenecteplase,0,2,3,2,2,3,0,1,3,1
obsolete susceptibility to ischemic stroke <> tetracycline,0,1,1,2,1,1,0,1,1,1
obsolete susceptibility to ischemic stroke <> thrombolytic,1,4,6,5,5,10,4,6,7,1
obsolete susceptibility to ischemic stroke <> tirofiban,0,2,2,4,2,3,2,2,3,1
obsolete susceptibility to ischemic stroke <> tnk,0,2,2,2,2,2,0,1,2,1
obsolete susceptibility to ischemic stroke <> triflusal,0,1,1,2,1,1,1,0,1,1
obsolete susceptibility to ischemic stroke <> urokinase,0,4,4,5,6,11,5,2,7,1
obsolete susceptibility to ischemic stroke <> vinca alkaloid,0,1,1,2,3,3,0,1,0,1
obsolete susceptibility to ischemic stroke <> vinpocetine,0,1,1,2,3,3,0,1,0,1
obsolete susceptibility to ischemic stroke <> vitamin c,0,2,1,4,2,2,1,1,2,1
obsolete susceptibility to ischemic stroke <> xanthine oxidase inhibitor,0,1,1,2,1,1,0,1,0,1
obsolete susceptibility to ischemic stroke <> xenon,1,2,2,5,4,4,2,3,4,1
oligodendroglioma <> chemotherapy,1,2,2,3,1,1,0,0,0,1
oligodendroglioma <> temozolomide,1,2,3,4,3,3,0,1,2,1
"opiate dependence <> 3,3'-di-(n-cyclopropylmethyl-4,5-epoxy-14-hydroxymorphinan-6-one-3-yl)carbonate",0,1,1,2,1,1,0,0,0,1
opiate dependence <> baclofen,1,2,4,3,4,8,3,7,5,1
opiate dependence <> clonidine,0,3,8,4,6,12,2,2,4,1
opiate dependence <> dextroamphetamine,0,1,1,3,1,1,0,1,1,1
opiate dependence <> dronabinol,0,2,2,2,2,3,1,1,3,1
opiate dependence <> fentanyl,0,2,3,3,2,3,1,1,3,1
opiate dependence <> gabapentin,0,1,3,4,4,5,2,3,5,1
"opiate dependence <> hydrochloride, naloxone",0,2,4,2,1,1,0,0,1,1
opiate dependence <> ketamine,0,2,3,3,3,3,0,0,2,1
opiate dependence <> lidocaine,0,2,3,5,3,3,2,0,1,1
opiate dependence <> memantine,1,3,5,4,5,10,2,3,6,1
opiate dependence <> morphine,1,3,14,5,16,65,10,15,42,1
opiate dependence <> naloxone,1,3,5,4,6,16,0,4,4,1
opiate dependence <> naltrexone,1,4,5,3,4,7,1,2,6,1
opiate dependence <> nicotine,0,2,2,3,2,2,0,2,2,1
opiate dependence <> nlx,1,1,0,0,1,1,0,1,1,1
opiate dependence <> opioid,1,4,6,5,5,8,1,1,6,1
opiate dependence <> opioid antagonist,1,3,1,2,2,3,0,1,3,1
opiate dependence <> sufentanil,0,1,1,1,1,1,0,0,1,1
"opiate dependence <> sulfate, morphine",0,2,1,1,1,1,0,0,1,1
opiate dependence <> tramadol,0,1,1,2,1,1,0,0,1,1
opioid-induced respiratory depression <> opioid,1,1,1,1,1,1,0,0,1,1
osteoporosis-pseudoglioma syndrome <> atropine,0,1,1,5,1,1,0,1,1,1
oxaliplatin induced neuropathy <> oxaliplatin,0,1,1,3,1,1,1,1,1,1
painful diabetic neuropathy <> gabapentin,0,1,1,3,1,1,1,0,1,1
painful diabetic neuropathy <> lidocaine,0,1,1,4,1,1,0,0,1,1
painful diabetic peripheral neuropathy <> carbamazepine,0,1,1,1,1,1,1,0,1,1
palsy <> steroid,1,1,1,2,1,1,1,0,1,1
paranoid schizophrenia <> haloperidol,0,1,1,1,0,1,0,0,0,1
"parkinson disease 3, autosomal dominant <> levodopa",1,1,0,1,1,1,0,0,0,1
parkinson disease <> (-)-pramipexole,0,3,2,1,2,4,0,0,1,1
parkinson disease <> 18f-av-133,0,3,2,4,3,4,0,1,4,1
"parkinson disease <> 3,4-dihydroxyphenylalanine",1,3,13,5,22,100,42,26,77,1
parkinson disease <> acp 103,0,2,1,1,1,1,0,0,0,1
parkinson disease <> adenosine a2a receptor antagonists,1,3,9,4,13,58,9,8,33,1
"parkinson disease <> agents, iron chelating",1,3,6,3,6,22,3,3,10,1
parkinson disease <> agomelatine,0,1,2,3,2,2,0,1,2,1
parkinson disease <> amantadine,1,3,7,4,11,19,6,4,13,1
parkinson disease <> antidepressants,0,2,3,1,1,1,0,0,1,1
parkinson disease <> antipsychotics,0,3,4,4,3,5,3,2,4,1
parkinson disease <> apomorphine,1,3,4,4,7,20,4,4,7,1
parkinson disease <> armodafinil,0,1,1,1,1,1,0,0,0,1
parkinson disease <> benserazide,1,3,7,5,17,42,8,6,30,1
parkinson disease <> bf2.649,0,1,1,2,1,1,0,0,1,1
parkinson disease <> bromocriptine,1,4,4,3,6,14,3,2,0,1
parkinson disease <> bupropion,0,2,1,3,2,2,1,0,2,1
parkinson disease <> bupropion hydrochloride,0,2,1,3,2,2,1,0,2,1
parkinson disease <> buspirone,1,3,7,4,7,27,15,14,25,1
parkinson disease <> cabergoline,1,3,1,3,4,8,3,0,4,1
parkinson disease <> caffeine,1,3,8,4,10,24,5,8,18,1
parkinson disease <> celecoxib,0,1,3,4,4,6,2,2,4,1
parkinson disease <> cholinesterase inhibitor,0,2,3,2,3,4,0,0,2,1
parkinson disease <> clioquinol,1,1,2,2,4,5,1,1,2,1
parkinson disease <> clozapine,1,3,14,5,10,24,6,6,17,1
parkinson disease <> comt inhibitors,1,2,3,3,4,5,0,0,4,1
parkinson disease <> d2 receptor antagonist,1,4,4,3,5,5,1,1,4,1
parkinson disease <> deferiprone,0,1,2,2,1,1,0,0,1,1
parkinson disease <> desmopressin,1,1,1,1,1,1,0,0,1,1
parkinson disease <> dexamethasone,0,2,3,3,3,3,0,0,0,1
parkinson disease <> dexmedetomidine,0,1,1,3,1,2,0,1,2,1
parkinson disease <> domperidone,1,3,2,5,6,8,4,2,1,1
parkinson disease <> dopa decarboxylase inhibitor,1,3,4,4,5,7,2,1,3,1
parkinson disease <> dopamine,1,4,5,4,6,11,0,0,3,1
parkinson disease <> dopamine agonist,1,4,4,4,8,13,1,2,7,1
parkinson disease <> dopamine agonists,0,2,2,3,4,7,0,2,1,1
parkinson disease <> dopamine receptor agonists,1,3,6,4,11,18,4,2,11,1
parkinson disease <> dopamine replacement therapy,1,2,1,4,1,2,1,1,2,1
parkinson disease <> dopamine transporter inhibitor,0,0,0,2,1,1,0,1,0,1
parkinson disease <> dopaminergic,0,3,0,4,3,4,0,2,2,1
parkinson disease <> dronabinol,1,3,3,3,5,9,3,2,7,1
parkinson disease <> droxidopa,0,1,1,0,1,1,0,0,0,1
parkinson disease <> entacapone,1,2,1,3,1,3,0,1,1,1
parkinson disease <> epigallocatechin gallate,1,4,7,4,8,13,2,1,6,1
parkinson disease <> escitalopram,0,2,1,4,2,2,0,0,2,1
parkinson disease <> fluorodopa,0,2,2,4,2,2,1,0,2,1
parkinson disease <> fluorodopa f-18,0,2,2,4,1,1,1,0,1,1
"parkinson disease <> inhibitor, monoamine oxidase",1,4,11,5,16,48,5,4,19,1
parkinson disease <> inosine,0,1,1,1,1,1,0,0,0,1
parkinson disease <> insulin,0,1,1,4,2,2,0,0,1,1
parkinson disease <> isradipine,1,3,3,5,9,12,3,2,7,1
parkinson disease <> kw 6002,1,3,3,2,3,5,0,1,2,1
parkinson disease <> levetiracetam,1,1,0,1,2,3,3,0,3,1
parkinson disease <> levodopa benserazide,1,3,1,3,5,5,3,2,3,1
parkinson disease <> levodopa/benserazide,1,1,1,3,1,1,0,0,1,1
parkinson disease <> madopar,1,1,2,4,1,2,0,2,2,1
parkinson disease <> melatonin,1,5,11,5,17,45,7,14,29,1
parkinson disease <> memantine,1,2,4,3,3,5,0,0,1,1
parkinson disease <> methylphenidate,0,2,4,3,3,5,2,0,4,1
parkinson disease <> minocycline,1,1,2,2,2,3,0,0,2,1
parkinson disease <> modafinil,1,2,1,2,3,3,1,1,1,1
parkinson disease <> nabilone,0,1,0,0,1,1,1,1,1,1
parkinson disease <> neuroleptic,0,2,1,1,2,2,0,0,0,1
parkinson disease <> nicotine,1,4,8,4,14,41,6,5,29,1
parkinson disease <> nmda receptor antagonists,1,2,5,4,8,13,3,1,6,1
parkinson disease <> nortriptyline,0,2,1,3,1,3,3,2,2,1
parkinson disease <> opicapone,1,2,1,3,1,3,0,1,2,1
parkinson disease <> oxytocin,1,2,3,3,3,3,0,1,3,1
parkinson disease <> paclitaxel,0,2,2,4,1,1,0,1,1,1
parkinson disease <> papillomavirus e7 proteins,0,0,1,0,1,1,0,0,1,1
parkinson disease <> pimavanserin,0,2,1,1,1,1,0,0,0,1
parkinson disease <> piribedil,1,3,4,3,3,7,4,0,3,1
parkinson disease <> prazosin,1,3,3,4,7,12,3,3,9,1
parkinson disease <> preladenant,0,3,3,3,1,5,2,1,3,1
parkinson disease <> propofol,0,1,1,2,1,1,0,0,1,1
parkinson disease <> rasagiline,1,1,2,3,2,2,0,0,1,1
parkinson disease <> risperidone,0,2,3,2,2,2,0,0,1,1
parkinson disease <> ropinirole,1,3,4,4,4,8,3,0,6,1
parkinson disease <> s adenosylmethionine,0,1,1,3,1,7,0,1,1,1
parkinson disease <> safinamide,0,0,0,1,1,1,0,0,1,1
parkinson disease <> sarizotan,1,3,2,1,3,3,1,1,1,1
parkinson disease <> selective serotonin reuptake inhibitor,1,2,3,5,5,9,3,1,6,1
parkinson disease <> selegiline,1,4,8,5,13,48,6,2,25,1
parkinson disease <> selegiline hydrochloride,1,2,2,2,2,2,1,0,0,1
parkinson disease <> sertraline,0,1,0,1,1,1,1,0,1,1
parkinson disease <> snd-919,0,3,0,1,1,1,0,0,0,1
parkinson disease <> ssri,0,1,1,1,1,1,1,1,1,1
parkinson disease <> sumanirole,0,0,0,1,1,1,0,0,0,1
parkinson disease <> talipexole,1,2,2,2,2,4,0,0,0,1
parkinson disease <> terazosin,0,2,0,2,3,4,1,0,2,1
parkinson disease <> testosterone,1,2,5,3,1,7,3,3,4,1
parkinson disease <> tolcapone,1,3,2,4,3,5,0,1,1,1
parkinson disease <> trehalose,1,3,5,5,8,15,4,3,14,1
parkinson disease <> tricyclic antidepressant,0,3,4,4,4,6,4,5,6,1
parkinson disease <> tvp 1022,1,2,1,3,2,2,1,0,1,1
parkinson disease <> ubidecarenone,0,1,0,1,2,2,0,0,0,1
parkinson disease <> varenicline,1,2,1,1,1,2,2,0,2,1
parkinson disease <> vitamin d,0,2,2,1,1,1,0,0,0,1
parkinson disease <> zonisamide,1,2,6,3,3,16,3,1,14,1
parkinsonian disorder <> amantadine,0,2,2,2,2,4,0,0,1,1
parkinsonian disorder <> carbidopa,0,2,1,1,1,2,0,1,0,1
parkinsonian disorder <> clozapine,0,2,1,3,2,3,0,0,1,1
parkinsonian disorder <> dopamine,1,3,2,3,3,4,0,0,3,1
"parkinsonian disorder <> inhibitor, monoamine oxidase",1,3,3,3,4,7,2,0,3,1
parkinsonian disorder <> levodopa,1,4,5,4,8,15,1,2,4,1
parkinsonian disorder <> memantine,0,2,3,2,2,4,0,0,1,1
parkinsonian disorder <> olanzapine,0,1,1,1,1,1,0,0,0,1
parkinsonian disorder <> quetiapine,0,1,1,1,1,1,0,0,0,1
parkinsonian disorder <> selegiline,0,1,0,2,1,1,0,0,0,1
parkinsonian disorder <> zonisamide,1,1,0,1,1,1,1,0,1,1
partial motor epilepsy <> carisbamate,0,1,1,1,1,1,1,0,0,1
"pediatric meningioma <> acid, aminolevulinic",1,0,0,2,1,1,0,0,0,1
pediatric meningioma <> mifepristone,0,1,1,2,1,1,0,0,1,1
peripheral neuropathy <> acetylcarnitine,0,2,3,4,3,5,2,0,4,1
"peripheral neuropathy <> b12, vitamin",0,2,3,3,4,5,2,0,3,1
peripheral neuropathy <> bortezomib,1,2,6,4,5,10,4,3,8,1
peripheral neuropathy <> calcium,0,1,1,1,1,1,1,0,1,1
peripheral neuropathy <> cannabinoid,0,1,2,2,4,4,3,3,4,1
peripheral neuropathy <> carboplatin,0,1,1,2,1,1,0,1,0,1
peripheral neuropathy <> celecoxib,0,2,2,3,2,2,0,1,2,1
peripheral neuropathy <> cholecalciferol,0,1,1,2,1,1,0,0,1,1
peripheral neuropathy <> cilostazol,0,1,2,3,2,2,0,0,1,1
"peripheral neuropathy <> dismutase, superoxide",0,1,0,1,1,1,0,0,1,1
peripheral neuropathy <> eribulin,1,1,1,2,1,1,0,1,0,1
peripheral neuropathy <> eribulin mesylate,1,1,1,2,1,1,0,1,0,1
peripheral neuropathy <> gabapentin,0,1,2,4,6,9,1,2,8,1
peripheral neuropathy <> glutathione,0,2,2,2,3,3,1,2,2,1
peripheral neuropathy <> ketamine,0,1,1,4,3,3,2,1,3,1
peripheral neuropathy <> lidocaine,0,1,0,4,1,1,0,0,1,1
peripheral neuropathy <> ly 353381,0,1,1,1,1,1,0,0,1,1
peripheral neuropathy <> magnesium,0,1,1,2,2,2,1,0,2,1
peripheral neuropathy <> morphine,0,2,5,4,7,16,5,3,16,1
peripheral neuropathy <> niacinamide,1,2,2,4,4,4,3,1,2,1
peripheral neuropathy <> oxaliplatin,0,2,2,4,2,2,2,2,2,1
peripheral neuropathy <> paclitaxel,1,1,2,3,2,2,1,0,2,1
peripheral neuropathy <> pregabalin,1,1,2,3,3,3,1,0,3,1
peripheral neuropathy <> steroid,1,1,1,1,1,1,0,1,1,1
peripheral neuropathy <> thiamine,0,1,1,2,1,1,0,0,1,1
peripheral neuropathy <> thioctic acid,0,2,3,4,5,6,1,2,3,1
peripheral neuropathy <> vitamin b6,0,1,1,0,0,1,0,0,0,1
photosensitive epilepsy <> levetiracetam,1,0,0,2,1,1,0,0,1,1
polyneuropathy <> adrenal cortex hormone,1,0,1,3,1,1,1,0,0,1
polyneuropathy <> botox,0,1,1,2,1,1,0,0,0,1
polyneuropathy <> botulinum toxin type a,0,1,1,2,1,1,0,0,0,1
polyneuropathy <> gabapentin,0,1,2,3,1,1,0,1,1,1
polyneuropathy <> immunoglobulins,0,1,1,0,1,1,0,1,0,1
polyneuropathy <> intravenous immunoglobulins,0,1,1,3,1,1,0,1,1,1
polyneuropathy <> onabotulinumtoxina,0,1,1,2,1,1,0,0,0,1
polyneuropathy <> oxaliplatin,0,1,1,2,1,1,1,1,1,1
post-traumatic epilepsy <> lacosamide,0,1,0,3,1,1,1,0,1,1
post-traumatic epilepsy <> levetiracetam,0,1,2,4,3,5,2,2,5,1
post-traumatic epilepsy <> phenytoin,1,3,3,4,2,4,1,0,3,1
postherpetic neuralgia <> bupivacaine,0,1,1,1,1,1,0,0,0,1
postherpetic neuralgia <> gabapentin,0,1,1,3,1,2,1,1,2,1
postherpetic neuralgia <> morphine,0,1,1,3,1,1,1,1,1,1
postpartum depression <> brexanolone,1,2,5,4,1,2,2,2,2,1
postpartum depression <> esketamine,1,1,1,3,1,1,1,0,1,1
postpartum depression <> estradiol,1,1,1,2,1,1,1,0,1,1
postpartum depression <> ketamine,1,1,1,3,1,2,2,2,2,1
postpartum depression <> pregnanolone,1,2,5,4,1,2,2,2,2,1
postpartum depression <> zuranolone,0,2,4,4,1,2,1,1,1,1
progressive supranuclear palsy-parkinsonism syndrome <> quetiapine,0,1,1,1,1,1,0,0,1,1
recurrent glioblastoma <> bevacizumab,0,1,0,4,2,2,0,0,1,1
refractory depression <> ketamine,1,1,1,2,1,1,1,1,1,1
refractory epilepsy <> clobazam,0,1,2,2,2,2,1,0,0,1
refractory epilepsy <> levetiracetam,0,1,1,1,1,1,1,0,0,1
refractory pediatric epilepsy <> cannabidiol,0,1,0,0,1,1,0,0,0,1
relapsing-remitting multiple sclerosis <> acthar,1,1,1,4,1,1,1,0,1,1
relapsing-remitting multiple sclerosis <> beta interferon,1,2,3,4,2,4,1,0,2,1
relapsing-remitting multiple sclerosis <> corticotropin,1,1,1,4,1,2,1,0,1,1
relapsing-remitting multiple sclerosis <> crotonates,0,1,1,4,1,1,1,1,1,1
relapsing-remitting multiple sclerosis <> fty-720,1,1,1,4,1,1,1,0,1,1
relapsing-remitting multiple sclerosis <> fumarate,0,1,1,3,2,2,2,0,0,1
"relapsing-remitting multiple sclerosis <> fumarate, dimethyl",0,1,1,2,1,1,1,0,0,1
relapsing-remitting multiple sclerosis <> glatiramer,0,0,0,0,1,1,0,0,0,1
relapsing-remitting multiple sclerosis <> monomethyl fumarate,1,1,1,3,5,5,1,0,2,1
relapsing-remitting multiple sclerosis <> rituximab,0,1,2,1,1,1,0,0,1,1
resistant epilepsy <> aeds,0,1,1,1,1,1,0,1,1,1
resistant epilepsy <> antiepileptic drugs,0,1,1,1,1,1,0,1,1,1
resistant epilepsy <> lamotrigine,1,1,1,0,1,1,0,1,1,1
resistant epilepsy <> valproate,0,1,1,1,1,1,0,1,1,1
respiratory depression <> doxapram,1,2,0,2,1,2,0,1,1,1
respiratory depression <> ethanol,0,1,1,1,1,1,1,0,1,1
respiratory depression <> fentanyl,1,2,1,1,1,2,0,0,1,1
respiratory depression <> ketamine,1,1,2,0,1,1,1,0,1,1
respiratory depression <> morphine,0,2,1,2,2,2,0,0,2,1
respiratory depression <> nalmefene,0,1,1,1,1,1,0,0,1,1
respiratory depression <> naloxone,0,2,0,1,0,1,0,0,0,1
respiratory depression <> opioid,0,1,1,1,1,1,0,0,1,1
"schizophrenia <> 3 inhibitor, phosphodiesterase",0,1,1,2,1,1,0,0,1,1
schizophrenia <> acetylcysteine,1,2,2,3,3,3,0,1,3,1
"schizophrenia <> acid, docosahexaenoic",0,1,1,1,1,1,0,0,1,1
schizophrenia <> amantadine,0,1,0,1,1,1,0,1,0,1
schizophrenia <> amisulpride,0,1,1,2,1,1,0,0,0,1
schizophrenia <> ampakine,0,1,1,2,1,2,0,0,0,1
schizophrenia <> anti antibodies,0,1,1,1,1,1,0,0,1,1
schizophrenia <> anticholinergic,0,1,1,0,1,1,0,0,0,1
schizophrenia <> antidepressant,0,1,1,2,1,1,0,1,1,1
schizophrenia <> antidepressants,0,1,1,2,2,2,0,1,1,1
schizophrenia <> antipsychotic,0,1,1,1,1,1,1,0,0,1
schizophrenia <> antipsychotic drug,1,1,1,2,1,1,0,1,0,1
schizophrenia <> antipsychotic drugs,1,2,5,4,7,10,2,2,7,1
schizophrenia <> antipsychotic treatment,1,1,2,3,1,1,1,0,1,1
schizophrenia <> antipsychotics,0,2,5,3,6,12,2,6,6,1
schizophrenia <> apd,0,1,0,2,1,1,0,0,0,1
schizophrenia <> aspirin,0,2,2,1,1,1,0,0,0,1
schizophrenia <> atypical,1,2,5,4,7,14,5,3,6,1
schizophrenia <> atypical antipsychotic,1,1,2,3,3,5,1,0,1,1
schizophrenia <> atypical antipsychotic drug,0,1,0,2,1,1,0,0,0,1
schizophrenia <> atypical antipsychotic drugs,0,1,2,3,4,11,2,4,5,1
schizophrenia <> atypical antipsychotics,0,1,2,3,3,4,0,1,0,1
schizophrenia <> atypical neuroleptic,0,1,2,1,2,2,0,1,0,1
schizophrenia <> benzodiazepine,0,1,1,3,1,1,0,0,0,1
schizophrenia <> benztropine,1,1,0,1,2,2,1,0,2,1
schizophrenia <> berberine,1,3,4,4,5,8,1,2,6,1
schizophrenia <> bifeprunox,0,1,1,1,1,2,1,0,1,1
schizophrenia <> bitopertin,1,1,0,0,1,1,0,1,0,1
schizophrenia <> brexpiprazole,0,3,6,3,3,3,1,1,3,1
schizophrenia <> bromocriptine,0,2,4,4,4,7,1,3,3,1
schizophrenia <> buspirone,0,2,3,1,3,3,0,1,1,1
schizophrenia <> carbamazepine,1,3,2,3,3,5,1,2,3,1
schizophrenia <> cariprazine,0,1,0,1,1,1,0,0,1,1
schizophrenia <> chlorpromazine,1,1,1,1,1,1,1,0,0,1
schizophrenia <> citalopram,0,1,2,3,2,2,2,2,0,1
schizophrenia <> citicoline,0,1,1,1,1,1,0,0,1,1
schizophrenia <> clozapine,0,0,1,0,2,2,0,0,0,1
schizophrenia <> conventional antipsychotic,0,1,1,2,1,1,0,0,1,1
schizophrenia <> cx516,0,2,2,2,2,2,0,0,2,1
schizophrenia <> cycloserine,0,1,1,2,1,2,0,1,2,1
schizophrenia <> d2 receptor antagonist,1,1,2,3,2,2,1,0,2,1
schizophrenia <> d2 receptor partial agonist,1,3,2,2,2,3,1,0,2,1
schizophrenia <> dextromethorphan,0,1,0,1,1,1,0,1,0,1
schizophrenia <> dibenzothiepins,1,2,2,2,3,4,1,0,1,1
schizophrenia <> docosahexaenoate,0,1,1,1,1,1,0,0,1,1
schizophrenia <> donepezil,0,2,2,4,2,3,0,1,1,1
schizophrenia <> dopamine,1,2,5,4,7,12,1,2,7,1
schizophrenia <> dopamine agonists,1,2,7,4,3,10,0,0,6,1
schizophrenia <> dopamine antagonist,0,1,1,2,1,1,0,0,1,1
schizophrenia <> dopamine receptor antagonist,0,1,1,0,1,1,0,0,1,1
schizophrenia <> dopamine transporter inhibitor,0,2,2,2,1,1,0,0,1,1
schizophrenia <> endogenous antioxidants,0,1,2,1,1,1,0,0,0,1
schizophrenia <> esketamine,0,1,2,2,2,3,0,1,2,1
schizophrenia <> estradiol,1,2,6,5,5,22,4,6,19,1
schizophrenia <> estrogens,1,1,2,2,3,5,2,2,2,1
schizophrenia <> etomidate,0,2,1,3,1,1,0,0,1,1
schizophrenia <> evp-6124,0,2,2,3,2,2,1,1,1,1
"schizophrenia <> fatty acids, essential",0,1,1,1,1,1,1,1,0,1
"schizophrenia <> fatty acids, omega-3",0,1,1,1,1,1,0,0,0,1
schizophrenia <> fluoxetine,1,2,16,5,8,23,5,8,16,1
schizophrenia <> flupenthixol,1,2,6,3,2,7,0,1,4,1
schizophrenia <> fluvoxamine,0,2,3,4,4,6,0,3,4,1
schizophrenia <> glucagon-like peptide 1 receptor agonist,0,1,1,0,1,1,0,0,1,1
